11,2017,34,1,40,40,0,0,0,0,12e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2017,34,2,40,40,0,0,0,0,12e3,12e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2017,34,2,40,40,2,2,2,2,26e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2017,34,2,40,40,2,2,2,2,21e3,21e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2017,34,1,40,40,2,2,2,2,4e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2017,34,1,40,40,0,0,0,0,12360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2017,34,2,40,40,0,0,0,0,12360,12360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2017,34,2,40,40,2,2,2,2,26780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2017,34,2,40,40,2,2,2,2,21630,21630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2017,34,1,40,40,2,2,2,2,41200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2017,34,1,40,40,0,0,0,0,12730.800000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2017,34,2,40,40,0,0,0,0,12730.800000000001,12730.800000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2017,34,2,40,40,2,2,2,2,27583.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2017,34,2,40,40,2,2,2,2,22278.9,22278.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2017,34,1,40,40,2,2,2,2,42436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2017,34,1,40,40,0,0,0,0,13112.724000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2017,34,2,40,40,0,0,0,0,13112.724000000002,13112.724000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2017,34,2,40,40,2,2,2,2,28410.902000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2017,34,2,40,40,2,2,2,2,22947.267000000003,22947.267000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2017,34,1,40,40,2,2,2,2,43709.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2017,34,1,40,40,0,0,0,0,13506.105720000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2017,34,2,40,40,0,0,0,0,13506.105720000003,13506.105720000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2017,34,2,40,40,2,2,2,2,29263.22906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2017,34,2,40,40,2,2,2,2,23635.685010000005,23635.685010000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2017,34,1,40,40,2,2,2,2,45020.3524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2017,34,1,40,40,0,0,0,0,13911.288891600003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2017,34,2,40,40,0,0,0,0,13911.288891600003,13911.288891600003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2017,34,2,40,40,2,2,2,2,30141.1259318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2017,34,2,40,40,2,2,2,2,24344.755560300004,24344.755560300004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2017,34,1,40,40,2,2,2,2,46370.962972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2017,34,1,40,40,0,0,0,0,14328.627558348004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2017,34,2,40,40,0,0,0,0,14328.627558348004,14328.627558348004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2017,34,2,40,40,2,2,2,2,31045.359709754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2017,34,2,40,40,2,2,2,2,25075.098227109003,25075.098227109003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2017,34,1,40,40,2,2,2,2,47762.09186116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2017,34,1,40,40,0,0,0,0,14758.486385098444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2017,34,2,40,40,0,0,0,0,14758.486385098444,14758.486385098444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2017,34,2,40,40,2,2,2,2,31976.72050104662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
